brain.1	fetal.brain.1	bg1	bg2
31756_at	58.5257078245844	6.34142399008463	0	0
31757_at	26.3119022704592	49.5742856476066	0	0
31758_at	25.5204698082894	183.177247809935	0	0
31759_at	136.952216433966	136.957002378386	0	0
31760_at	192.231450941507	52.0980587332397	0	0
31761_at	119.827622612531	111.672945718181	0	0
31762_at	33.5612326263177	22.4615181913637	0	0
31763_at	26.9447072128534	70.6288712352645	0	0
31764_at	26.919081979166	24.2488890205211	0	0
31765_at	46.9816008503468	11.0114437242542	0	0
31766_s_at	91.5781676683785	69.5059846584986	0	0
31767_at	16.9173804649656	116.638625816293	0	0
31768_at	8.42981108569527	7.82206319591924	0	0
31769_at	28.3348685130077	53.1820659087525	0	0
31770_at	8.16143168848479	20.2461498069351	0	0
31771_at	52.2681788583016	91.0940766306273	0	0
31772_at	80.014454316506	25.3615878122393	0	0
31773_at	311.111984272108	407.438225072026	0	0
31774_at	12.8444239247371	24.6896833969658	0	0
31775_at	373.580840403675	679.138097064504	0	0
31776_at	135.175825332139	228.818248462827	0	0
31777_at	70.6811303320334	124.013857792709	0	0
31778_at	125.329839028624	523.706925604387	0	0
31779_s_at	49.6040390284831	35.8145798690527	0	0
31780_f_at	142.561930951681	351.047283038238	0	0
31781_at	19.02329039852	34.4924898799797	0	0
31782_at	37.1356968934559	145.731768716353	0	0
31783_at	45.6124202581425	16.5702576062868	0	0
31784_at	87.367671871488	88.150171912179	0	0
31785_f_at	119.144191039482	34.4162512706837	0	0
31786_at	655.183640186675	1156.98786691338	0	0
31787_at	151.984999147819	188.822452465794	0	0
31788_at	151.3731903555	522.444363767341	0	0
31789_at	69.4186131322886	72.2571856296002	0	0
31790_at	300.955270450737	192.224923695545	0	0
31791_at	65.5557969477249	200.61074170739	0	0
31792_at	12.0795145800098	25.760602187213	0	0
31793_at	496.288847879075	1125.34751375811	0	0
31794_at	162.097424329073	323.382202893336	0	0
31795_at	412.268544451364	706.311260962595	0	0
31796_at	28.3903361574517	155.975578798599	0	0
31797_at	171.586648168358	339.528667405686	0	0
31798_at	28.7683710876544	41.032997009028	0	0
31799_at	209.628783137042	253.991795063771	0	0
318_at	333.703104908146	844.14668118724	0	0
31800_at	415.74734616908	1080.61855385372	0	0
31801_at	779.778332222094	1152.88509506149	0	0
31802_at	1348.4494996644	1742.52794761991	0	0
31803_at	318.92236745227	294.825562699736	0	0
31804_f_at	1339.78572955351	987.56714875326	0	0
31805_at	1857.99957238022	620.742378299081	0	0
31806_at	33.6325803287164	12.5790502737963	0	0
31807_at	897.173936174556	928.142063763224	0	0
31808_at	115.758977681331	135.812348369592	0	0
31809_at	57.8161699806025	716.159579764825	0	0
31810_g_at	578.932722427226	1479.09022453985	0	0
31811_r_at	22.0763303423687	23.0804761280701	0	0
31812_at	486.090552557353	430.6503017992	0	0
31813_at	2152.14413095521	78.8557346573462	0	0
31814_i_at	1295.38220385007	1001.93901352713	0	0
31815_r_at	2462.56042890223	2190.39417865937	0	0
31816_at	575.505749527538	536.096772743125	0	0
31817_at	289.267613949899	1102.31348473654	0	0
31818_at	84.8977038844564	62.7825897091196	0	0
31819_at	507.682574425348	477.06556625927	0	0
31820_at	284.165884384784	107.87893387857	0	0
31821_at	70.7015491478761	139.584482650355	0	0
31822_at	387.100015252794	602.231588143891	0	0
31823_at	227.6453611723	215.227610171054	0	0
31824_at	133.941758979316	65.2331173980757	0	0
31825_at	87.863431966662	99.6861492397907	0	0
31826_at	456.52843719045	509.918042499027	0	0
31827_s_at	189.872396269874	306.267884858302	0	0
31828_r_at	49.7824914080038	286.799967556765	0	0
31829_r_at	597.742007472894	1241.71524215987	0	0
31830_s_at	700.1330721658	793.99266341379	0	0
31831_at	407.268118684981	357.543944388933	0	0
31832_at	30.894591211446	21.7666267304138	0	0
31833_at	368.548487570404	719.768888548717	0	0
31834_r_at	69.2368879425809	37.5666238765709	0	0
31835_at	116.74035177932	235.391723345087	0	0
31836_at	23.4088863172128	79.444546157667	0	0
31837_at	1710.68527670993	1729.51950169235	0	0
31838_at	112.348267081519	114.381681737481	0	0
31839_at	832.182105889284	651.4781184261	0	0
31840_at	25.1673941076795	38.802603942065	0	0
31841_at	1884.98637521681	2444.7925311557	0	0
31842_at	575.63470986608	332.190402343157	0	0
31843_at	143.67046464673	169.009677009752	0	0
31844_at	84.3893659032288	67.5343432186679	0	0
31845_at	19.646548010217	16.3246757010435	0	0
31846_at	1153.55742817511	1204.38645513166	0	0
31847_at	30.0286379933764	135.031484087368	0	0
31848_at	853.046420376286	1246.12760141927	0	0
31849_at	40.7731696219816	184.606055389418	0	0
31850_at	396.972178556347	397.614283089856	0	0
31851_at	107.957953088779	392.817173199173	0	0
31852_at	305.247852035436	735.328960068185	0	0
31853_at	221.829110728827	227.628130054842	0	0
31854_at	256.325936553606	779.414411742177	0	0
31855_at	440.451570510103	429.386372516056	0	0
31856_at	201.090949381535	477.44944227801	0	0
31857_r_at	327.036577358431	615.606844706218	0	0
31858_at	216.5121270586	216.537245496585	0	0
31859_at	66.9522926381755	57.0790904325652	0	0
31860_at	541.604197674018	563.122355275239	0	0
31861_at	723.724336387632	1444.453610296	0	0
31862_at	90.85579035016	166.293528466193	0	0
31863_at	292.290872925652	511.953565470826	0	0
31864_at	414.87589278419	607.304811862654	0	0
31865_at	40.6592665076632	36.5833504229615	0	0
31866_at	557.043877539273	520.781952569924	0	0
31867_at	641.732297249147	281.595109358122	0	0
31868_at	49.4493525886432	117.241955777677	0	0
31869_at	116.459558515045	191.550411598405	0	0
31870_at	299.886957881902	202.555704655393	0	0
31871_r_at	19.3281962012928	13.3954700122587	0	0
31872_at	64.6890901198757	182.227333709177	0	0
31873_at	529.581051735363	547.72404671475	0	0
31874_at	1138.10514593828	351.569000410532	0	0
31875_at	206.198077672975	94.514490762858	0	0
31876_r_at	8.6120465483559	68.5007848547304	0	0
31877_at	28.7309878390946	167.680996738176	0	0
31878_at	200.764853550274	307.723598139194	0	0
31879_at	173.004026078735	255.02509168921	0	0
31880_at	18.7672448723286	86.1850181531475	0	0
31881_at	88.9520726314769	113.791629725013	0	0
31882_at	1176.93694614636	1433.88742092669	0	0
31883_at	70.7027843074984	63.1278225910504	0	0
31884_at	274.367916403635	443.715664702284	0	0
31885_at	217.538615542334	156.818936316695	0	0
31886_at	104.590096149477	13.4686320735077	0	0
31887_at	1652.81794351743	860.309114978316	0	0
31888_s_at	392.186224983802	167.812917242937	0	0
31889_at	293.155459805104	219.33238120923	0	0
31890_s_at	11.3398766862315	55.422580515665	0	0
31891_at	142.109468724219	42.2025285963186	0	0
31892_at	444.096445342331	350.780458483337	0	0
31893_at	2223.89751503417	734.111573205605	0	0
31894_at	92.9263793411426	99.9899171356331	0	0
31895_at	158.195435001273	426.957026929355	0	0
31896_at	584.690267100284	686.582508924595	0	0
31897_at	115.918445455218	14.2170278978427	0	0
31898_at	403.356869227781	410.860550173529	0	0
31899_at	134.774010401199	218.473866284972	0	0
319_g_at	3795.97526812203	5788.92867179512	0	0
31900_at	712.751784802532	186.565557136166	0	0
31901_at	6637.73572660136	588.939139027498	0	0
31902_at	349.099036489562	310.654134490713	0	0
31903_at	149.685620617781	398.068081642997	0	0
31904_at	4072.42384025412	2521.54644681794	0	0
31905_at	75.061027066603	90.2773435270836	0	0
31906_at	1203.76685634323	1461.24572924178	0	0
31907_at	3089.69697130849	4374.04016792659	0	0
31908_at	48.3870264661957	54.8522856634211	0	0
31909_at	123.022728515833	243.489571939201	0	0
31910_at	12.7921791158565	83.670430683	0	0
31911_at	160.017874827155	308.335915485311	0	0
31912_at	59.1127616168064	31.3965198562908	0	0
31913_at	57.1150428042369	141.928686989188	0	0
31914_at	18.3474178296449	20.8518356220161	0	0
31915_at	242.636378975814	93.6744601222414	0	0
31916_at	27.9706150395489	104.06157130838	0	0
31917_at	133.462042528092	197.523819695602	0	0
31918_at	145.801452815805	322.084400181183	0	0
31919_at	55.6450355777668	73.6202130914931	0	0
31920_at	46.2962594099817	130.277657776538	0	0
31921_at	845.360856717674	878.945401076331	0	0
31922_i_at	46.7284889712037	95.179602324863	0	0
31923_f_at	73.877992622842	218.056946872209	0	0
31924_at	42.3767265951448	56.7369039675397	0	0
31925_s_at	232.566625264649	62.3918462418915	0	0
31926_at	8.96330485419111	8.53495323286765	0	0
31927_s_at	471.497673885139	399.891622810242	0	0
31928_at	52.3297392343213	147.543297857489	0	0
31929_at	25.8624510619054	40.4850358675832	0	0
31930_f_at	180.984655244935	367.14644103835	0	0
31931_f_at	101.44580265771	189.377455929224	0	0
31932_f_at	557.942706436495	1417.20327690962	0	0
31933_r_at	60.2422981084974	108.401372302281	0	0
31934_at	8.1636101775966	98.9297095485483	0	0
31935_s_at	450.143623352646	614.818747762508	0	0
31936_s_at	1396.7158846194	985.101566000735	0	0
31937_at	27.3081213543343	24.3730393108934	0	0
31938_g_at	67.4177830261224	61.7425383587008	0	0
31939_at	8.20690630616405	197.352421147433	0	0
31940_s_at	40.7594823673369	161.626539557864	0	0
31941_s_at	128.290664406368	136.324954885727	0	0
31942_at	355.272071616066	362.78361368206	0	0
31943_g_at	112.101700487239	246.033376008784	0	0
31944_at	272.37580240862	418.609744870305	0	0
31945_s_at	140.789853317268	39.5975540749503	0	0
31946_s_at	687.139063528098	3565.84291605402	0	0
31947_r_at	4181.31157486914	6121.00584778654	0	0
31948_at	88.6135222672164	249.760339760098	0	0
31949_at	95.146307118108	121.864836153977	0	0
31950_at	1335.87920170744	5875.9418357863	0	0
31951_s_at	1117.93933320826	8103.53297411153	0	0
31952_at	3546.15667267421	10340.9388741133	0	0
31953_f_at	124.99026131304	217.375703441509	0	0
31954_f_at	15.6694158159591	15.2103490630361	0	0
31955_at	8608.81732654521	6666.3375644817	0	0
31956_f_at	13247.6431762869	17150.3412034652	0	0
31957_r_at	14122.5178019304	14398.8952368368	0	0
31958_i_at	33.3351485593051	40.6734861220474	0	0
31959_at	43.0498058645427	42.2424641362916	0	0
31960_f_at	22.4835192191178	37.8576120528935	0	0
31961_r_at	203.613032062641	224.33584538965	0	0
31962_at	42645.9763795765	42825.5503806221	0	0
31963_at	13.0557945657055	53.8527884617759	0	0
31964_at	19.3865153704869	122.385239139825	0	0
31965_at	49.6705883073532	204.103849114614	0	0
31966_at	11.5961137442085	8.5102028438289	0	0
31967_at	69.3999005970077	26.9424797462193	0	0
31968_at	24.6581269284608	46.9194727461505	0	0
31969_i_at	5.74769612352932	7.60201882390064	0	0
31970_r_at	25.2665029301426	7.12470012134857	0	0
31971_at	66.3047465437103	152.110773430753	0	0
31972_at	32.7191924978153	17.2820978919507	0	0
31973_at	67.078381658686	39.8841243435346	0	0
31974_at	67.1121976973876	84.8099488357154	0	0
31975_at	378.659367762471	1035.50424676828	0	0
31976_at	85.5144407102922	51.7674237053715	0	0
31977_at	104.239437396643	84.8233459645227	0	0
31978_at	81.5272145101598	299.690816623247	0	0
31979_at	194.351581221999	453.050950796621	0	0
31980_at	33.1397546538611	35.1365011547536	0	0
31981_at	35.9797209824866	51.8352798509131	0	0
31982_at	119.358682094964	990.404857601405	0	0
31983_at	49.6393499526117	67.3313635329432	0	0
31984_at	25.692167009227	22.4203095332565	0	0
31985_at	46.8412923968601	95.5227706171796	0	0
31986_at	55.0557415315333	84.0946110025026	0	0
31987_at	25.1944847147289	44.926397932174	0	0
31988_at	94.162665928061	120.130289099874	0	0
31989_s_at	33.0723712406416	8.37252677182602	0	0
31990_at	201.128299143664	228.489083212571	0	0
31991_at	446.233187818895	641.578773636324	0	0
31992_f_at	36.789203034677	34.0376120318954	0	0
31993_f_at	448.886124905131	515.656221545641	0	0
31994_at	51.0702512729947	96.0112053601246	0	0
31995_g_at	33.4392216754566	27.1885328072024	0	0
31996_at	149.320457523813	105.1408939086	0	0
31997_at	18.8422672391969	59.0793239958537	0	0
31998_at	90.5678015037523	31.2842754397547	0	0
31999_at	25.0558404573628	24.7796715705193	0	0
320_at	173.345563981487	246.283446948242	0	0
32000_g_at	423.166943828823	540.892896469868	0	0
32001_s_at	824.84610600673	269.739641006791	0	0
32002_at	112.639570071223	187.940717938508	0	0
32003_at	52.2292550162119	307.906084054598	0	0
32004_s_at	1154.01033426516	1139.06415704931	0	0
32005_at	53.8406873413507	153.535429202639	0	0
32006_r_at	171.153287284023	126.02246057797	0	0
32007_at	676.018280468445	1020.77291793849	0	0
32008_at	44.8919616179321	53.2396484143616	0	0
32009_at	41.3284036635858	60.3748453478221	0	0
32010_at	128.32594227858	512.220325360231	0	0
32011_g_at	83.3068623008004	89.2443209322289	0	0
32012_at	31.7541130074516	239.135210610404	0	0
32013_at	135.508504995106	205.553883623789	0	0
32014_at	13.0791205133102	15.9467235470885	0	0
32015_at	41.0221591862633	67.3415156467116	0	0
32016_at	73.1132207085631	56.4638527004072	0	0
32017_at	77.8151223678642	22.5357786318918	0	0
32018_at	17.4785875862644	31.1950363368704	0	0
32019_at	39.7859807263387	84.5237903856584	0	0
32020_at	14.5762904082363	9.632867857835	0	0
32021_at	174.098743985409	520.763070170564	0	0
32022_at	32.3807592321353	88.0076865498	0	0
32023_at	16.0122081932553	20.9664766693249	0	0
32024_at	20.8481623733596	209.436731197709	0	0
32025_at	51.2236998102434	228.72709857979	0	0
32026_s_at	1163.46039987537	1537.90548518591	0	0
32027_at	40.5213268535043	57.6732609051565	0	0
32028_at	372.337042683147	498.38648932602	0	0
32029_at	677.078949476577	1032.97920950643	0	0
32030_at	473.983472484309	400.983495051295	0	0
32031_at	842.96709762529	912.108856724766	0	0
32032_at	465.038815527191	343.848382593039	0	0
32033_at	879.90675958427	962.937022249192	0	0
32034_at	63.5474826446117	30.7411018357563	0	0
32035_at	134.993182237957	46.1762037348133	0	0
32036_i_at	172.038382919396	171.462294077071	0	0
32037_r_at	75.0691686424739	37.673342548597	0	0
32038_s_at	396.378018138352	318.837581315072	0	0
32039_at	198.737436596623	226.364791514214	0	0
32040_i_at	4.33416192236287	41.7931359774734	0	0
32041_r_at	46.4515292791236	118.22544229801	0	0
32042_at	107.038274276329	194.270787318024	0	0
32043_at	75.8521563247218	24.2683124854178	0	0
32044_at	269.675042241591	561.783578052356	0	0
32045_at	207.53996334219	642.492060498302	0	0
32046_at	451.209249712104	187.296301626662	0	0
32047_at	946.406500011826	779.73686540943	0	0
32048_at	425.898579942075	473.12734678406	0	0
32049_f_at	46.5789194399229	52.5492596764085	0	0
32050_r_at	109.918280452679	79.8189862432146	0	0
32051_at	283.125394884704	221.21823179159	0	0
32052_at	32632.0701505112	5139.90538360571	0	0
32053_at	84.6967704215235	285.806770366908	0	0
32054_at	187.351172348145	293.850870422026	0	0
32055_g_at	177.770195507124	456.494515766982	0	0
32056_at	2750.2885138092	143.454077197459	0	0
32057_at	22.3966100992848	244.545116357744	0	0
32058_at	881.838346060924	779.306152293059	0	0
32059_at	216.374311200991	816.808607896129	0	0
32060_at	111.301481521201	128.972080989263	0	0
32061_at	221.883017362765	206.118076994155	0	0
32062_at	22.0801370094334	99.8887300857251	0	0
32063_at	517.949207183746	1516.97395190667	0	0
32064_at	332.616502416908	512.151318754011	0	0
32065_at	146.350526717834	99.4070261517365	0	0
32066_g_at	413.349074282935	313.233948640616	0	0
32067_at	147.752453538409	157.482153968039	0	0
32068_at	39.4661322493281	32.0047910201425	0	0
32069_at	101.413354770446	125.172964071299	0	0
32070_at	113.580555306365	132.056590204844	0	0
32071_at	349.968154362421	408.931146761095	0	0
32072_at	62.0247328315628	104.793006574048	0	0
32073_at	67.3858649016365	248.792628188587	0	0
32074_at	109.841750273676	171.590048611253	0	0
32075_at	200.32008988258	355.542322475576	0	0
32076_at	1675.85082882858	364.388796426568	0	0
32077_s_at	69.7709533136322	31.0004767503436	0	0
32078_at	34.552590786245	89.4068619812315	0	0
32079_at	500.508947229278	266.921921266331	0	0
32080_at	977.061329320122	2242.70020138309	0	0
32081_at	405.930237244519	211.366523356284	0	0
32082_at	168.589353749985	145.17945622597	0	0
32083_at	61.4304075427719	180.629160803761	0	0
32084_at	289.561336822259	403.632849775995	0	0
32085_at	487.705561053517	696.165790661972	0	0
32086_at	190.293501672921	173.139763538109	0	0
32087_at	258.45340452356	617.71899146372	0	0
32088_at	10.7781803932731	55.2996281639248	0	0
32089_at	96.6186517594056	41.8436879754872	0	0
32090_at	1571.90470481433	2073.34312827733	0	0
32091_at	1533.95637090254	931.446977071517	0	0
32092_at	7017.6108835171	7421.39656085876	0	0
32093_at	2812.76922639176	2408.70107259195	0	0
32094_at	160.904879812386	255.636397085225	0	0
32095_at	1094.44368511864	360.917866562682	0	0
32096_at	605.457658865995	355.62892443511	0	0
32097_at	296.792350678103	570.40459188683	0	0
32098_at	50.86140962421	86.9823210250456	0	0
32099_at	695.139464925076	949.163143224222	0	0
321_at	32.1783417146552	33.7197490026245	0	0
32100_r_at	2273.87850579359	2235.10169906683	0	0
32101_at	140.583414316034	369.838639169917	0	0
32102_at	437.699215718521	1205.11073668443	0	0
32103_at	286.245098328526	591.444858976348	0	0
32104_i_at	2787.31983262111	1677.81764678909	0	0
32105_f_at	2291.10012218939	450.547100171226	0	0
32106_at	186.239934941722	190.736128929552	0	0
32107_at	505.800165852067	301.800523652608	0	0
32108_at	341.509066498179	232.962715260469	0	0
32109_at	1890.12731536829	651.52415638528	0	0
32110_at	264.554420661885	217.521814937931	0	0
32111_at	365.505594634501	526.912102056118	0	0
32112_s_at	46.8848745353347	33.6175608683263	0	0
32113_at	18.0957481945013	30.7986393793832	0	0
32114_s_at	51.2277113508651	130.014526811877	0	0
32115_r_at	123.248707427255	128.765914343396	0	0
32116_at	1018.44124876063	697.303929239255	0	0
32117_at	627.164343637342	637.18304213718	0	0
32118_at	21.2699729229401	186.54424657488	0	0
32119_at	586.274599912014	1680.11911769516	0	0
32120_at	80.2182694800678	128.709822236246	0	0
32121_at	104.027989750724	381.727732807902	0	0
32122_at	332.843527566693	471.191921218499	0	0
32123_at	316.703781958561	290.996034389228	0	0
32124_at	172.884261858816	265.324829870617	0	0
32125_at	83.173002488755	271.908354557701	0	0
32126_at	44.6713776856149	31.5481240746688	0	0
32127_at	222.133117639538	548.688672206492	0	0
32128_at	58.1166204304944	5.35518122505851	0	0
32129_at	840.451250455518	832.842241220709	0	0
32130_at	194.407945518021	174.937895601582	0	0
32131_at	153.231237408471	174.318107421914	0	0
32132_at	265.722115991855	227.815398716394	0	0
32133_at	2730.88251003822	1675.49043194767	0	0
32134_at	30.5334310989218	22.6217790204182	0	0
32135_at	1701.2005222345	855.231340993517	0	0
32136_r_at	3.27362847311308	4.29823592377432	0	0
32137_at	875.206975482935	1417.22881643064	0	0
32138_at	14818.6866885007	2314.8907975745	0	0
